sweep,run_id,group,label,diag_error,status,n_obstacles,mean_consistency,runtime_s,stitch_h_line_count,stitch_v_line_count,stitch_h_angle_std_deg,stitch_v_angle_std_deg,stitch_h_spacing_cv,stitch_v_spacing_cv,stitch_content_frac,stitch_convexity_ratio,stitch_bbox_aspect_ratio,stitcher_frames_placed,stitcher_frames_failed,stitcher_placement_rate,stitcher_keyframes,stitcher_grid_refined_frac,stitcher_grid_skipped_frac,pg_rms_before,pg_rms_after,pg_rms_ratio,pg_marker_count,pg_edge_count,pg_frame_count,dewarp_h_line_count,dewarp_v_line_count,dewarp_skipped,green_hull_area_frac,green_hull_convexity,green_pixel_frac,blob_count,blob_mean_area_frac,blob_std_area_frac,blob_max_area_frac,blob_mean_consistency,blob_std_consistency,blob_min_consistency,blob_count_high_consistency,marker_amr_found,marker_amr_instance_count,marker_amr_x_norm,marker_amr_y_norm,marker_amr_inside_hull,marker_goal_found,marker_goal_instance_count,marker_goal_x_norm,marker_goal_y_norm,marker_goal_inside_hull,inter_marker_distance_norm,cfg_artifact_thresh,cfg_blur_thresh,cfg_feature_exclude_dilate_px,cfg_feature_exclude_hsv,cfg_feature_extractor,cfg_feature_matcher,cfg_grid_hsv_h_hi,cfg_grid_hsv_h_lo,cfg_grid_hsv_s_lo,cfg_grid_hsv_v_lo,cfg_grid_match_dist,cfg_grid_min_intersections,cfg_keyframe_interval,cfg_lookback,cfg_mad_factor,cfg_match_ratio,cfg_max_movement,cfg_min_inliers,cfg_min_keypoint_bins,cfg_min_movement,cfg_pg_huber_delta,cfg_pg_iterations,cfg_pg_loop_weight,cfg_pg_marker_weight,cfg_pg_odom_weight,cfg_processing_scale,cfg_static_pixel_thresh,cfg_target_fps,cfg_use_fiducials,cfg_use_grid_intersections,cfg_use_pose_graph
scan18,A001,A,fail,False,ok,1,0.9999908208847046,19.7,576.0,698.0,1.658792426632518,70.12391138555215,4.354841229577418,3.971690740461412,0.9028818888888889,0.9778822523644147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,576.0,698.0,0.0,0.9228472835299499,0.2782330066646127,0.2567665743888083,1.0,0.013910848702982063,0.0,0.013910848702982063,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4613365764082366,0.3883177318432222,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,2.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A002,A,fail,False,ok,1,0.9999908208847046,18.5,576.0,698.0,1.658792426632518,70.12391138555215,4.354841229577418,3.971690740461412,0.9028818888888889,0.9778822523644147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,576.0,698.0,0.0,0.9228472835299499,0.2782330066646127,0.2567665743888083,1.0,0.013910848702982063,0.0,0.013910848702982063,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4613365764082366,0.3883177318432222,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,2.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A003,A,fail,False,ok,1,0.9999908208847046,18.8,576.0,698.0,1.658792426632518,70.12391138555215,4.354841229577418,3.971690740461412,0.9028818888888889,0.9778822523644147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,576.0,698.0,0.0,0.9228472835299499,0.2782330066646127,0.2567665743888083,1.0,0.013910848702982063,0.0,0.013910848702982063,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4613365764082366,0.3883177318432222,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,2.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A004,A,fail,False,ok,1,0.9999908208847046,19.3,576.0,698.0,1.658792426632518,70.12391138555215,4.354841229577418,3.971690740461412,0.9028818888888889,0.9778822523644147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,576.0,698.0,0.0,0.9228472835299499,0.2782330066646127,0.2567665743888083,1.0,0.013910848702982063,0.0,0.013910848702982063,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4613365764082366,0.3883177318432222,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,2.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A005,A,fail,False,ok,1,0.9999908208847046,19.0,576.0,698.0,1.658792426632518,70.12391138555215,4.354841229577418,3.971690740461412,0.9028818888888889,0.9778822523644147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,576.0,698.0,0.0,0.9228472835299499,0.2782330066646127,0.2567665743888083,1.0,0.013910848702982063,0.0,0.013910848702982063,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4613365764082366,0.3883177318432222,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,2.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A006,A,fail,False,ok,1,0.9999897480010986,18.4,603.0,705.0,2.1768452174472936,74.9218397122324,4.957938504036574,4.363110830186108,0.9031084444444445,0.9782505307246281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,603.0,705.0,0.0,0.9251665814801181,0.2757891594251022,0.2551509138345971,1.0,0.013746438032622944,0.0,0.013746438032622944,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.46349342533550797,0.38842806177829575,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,3.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A007,A,fail,False,ok,1,0.9999897480010986,18.6,603.0,705.0,2.1768452174472936,74.9218397122324,4.957938504036574,4.363110830186108,0.9031084444444445,0.9782505307246281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,603.0,705.0,0.0,0.9251665814801181,0.2757891594251022,0.2551509138345971,1.0,0.013746438032622944,0.0,0.013746438032622944,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.46349342533550797,0.38842806177829575,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,3.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A008,A,fail,False,ok,1,0.9999897480010986,22.8,603.0,705.0,2.1768452174472936,74.9218397122324,4.957938504036574,4.363110830186108,0.9031084444444445,0.9782505307246281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,603.0,705.0,0.0,0.9251665814801181,0.2757891594251022,0.2551509138345971,1.0,0.013746438032622944,0.0,0.013746438032622944,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.46349342533550797,0.38842806177829575,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,3.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A009,A,fail,False,ok,1,0.9999897480010986,21.0,603.0,705.0,2.1768452174472936,74.9218397122324,4.957938504036574,4.363110830186108,0.9031084444444445,0.9782505307246281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,603.0,705.0,0.0,0.9251665814801181,0.2757891594251022,0.2551509138345971,1.0,0.013746438032622944,0.0,0.013746438032622944,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.46349342533550797,0.38842806177829575,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,3.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A010,A,fail,False,ok,1,0.9999897480010986,20.3,603.0,705.0,2.1768452174472936,74.9218397122324,4.957938504036574,4.363110830186108,0.9031084444444445,0.9782505307246281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,603.0,705.0,0.0,0.9251665814801181,0.2757891594251022,0.2551509138345971,1.0,0.013746438032622944,0.0,0.013746438032622944,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.46349342533550797,0.38842806177829575,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,3.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A011,A,fail,False,ok,1,0.9999988675117493,20.2,694.0,688.0,2.7242582249932648,76.02439191823963,5.678318216918282,4.114495123992385,0.91047,0.9779546867853879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,694.0,688.0,0.0,0.9332954411874802,0.27485576728337613,0.25652163458966193,1.0,0.013822039603746937,0.0,0.013822039603746937,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4670487441466561,0.3880659062224065,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,3.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A012,A,fail,False,ok,1,0.9999988675117493,19.3,694.0,688.0,2.7242582249932648,76.02439191823963,5.678318216918282,4.114495123992385,0.91047,0.9779546867853879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,694.0,688.0,0.0,0.9332954411874802,0.27485576728337613,0.25652163458966193,1.0,0.013822039603746937,0.0,0.013822039603746937,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4670487441466561,0.3880659062224065,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,3.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A013,A,fail,False,ok,1,0.9999988675117493,20.0,694.0,688.0,2.7242582249932648,76.02439191823963,5.678318216918282,4.114495123992385,0.91047,0.9779546867853879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,694.0,688.0,0.0,0.9332954411874802,0.27485576728337613,0.25652163458966193,1.0,0.013822039603746937,0.0,0.013822039603746937,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4670487441466561,0.3880659062224065,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,3.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A014,A,fail,False,ok,1,0.9999988675117493,21.1,694.0,688.0,2.7242582249932648,76.02439191823963,5.678318216918282,4.114495123992385,0.91047,0.9779546867853879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,694.0,688.0,0.0,0.9332954411874802,0.27485576728337613,0.25652163458966193,1.0,0.013822039603746937,0.0,0.013822039603746937,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4670487441466561,0.3880659062224065,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,3.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A015,A,fail,False,ok,1,0.9999988675117493,22.2,694.0,688.0,2.7242582249932648,76.02439191823963,5.678318216918282,4.114495123992385,0.91047,0.9779546867853879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,694.0,688.0,0.0,0.9332954411874802,0.27485576728337613,0.25652163458966193,1.0,0.013822039603746937,0.0,0.013822039603746937,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4670487441466561,0.3880659062224065,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,3.5,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A016,A,fail,False,ok,1,0.9999983310699463,22.9,741.0,783.0,2.3962388129360788,76.73897990439966,4.382944315306022,4.093234574677419,0.9092071111111111,0.9773246287927896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,741.0,783.0,0.0,0.930801835208021,0.2749041906545691,0.25588132516764867,1.0,0.013776839717488486,0.0,0.013776839717488486,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4705452474227153,0.39143036767131856,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,4.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A017,A,fail,False,ok,1,0.9999983310699463,22.1,741.0,783.0,2.3962388129360788,76.73897990439966,4.382944315306022,4.093234574677419,0.9092071111111111,0.9773246287927896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,741.0,783.0,0.0,0.930801835208021,0.2749041906545691,0.25588132516764867,1.0,0.013776839717488486,0.0,0.013776839717488486,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4705452474227153,0.39143036767131856,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,4.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A018,A,fail,False,ok,1,0.9999983310699463,20.6,741.0,783.0,2.3962388129360788,76.73897990439966,4.382944315306022,4.093234574677419,0.9092071111111111,0.9773246287927896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,741.0,783.0,0.0,0.930801835208021,0.2749041906545691,0.25588132516764867,1.0,0.013776839717488486,0.0,0.013776839717488486,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4705452474227153,0.39143036767131856,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,4.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A019,A,fail,False,ok,1,0.9999983310699463,20.3,741.0,783.0,2.3962388129360788,76.73897990439966,4.382944315306022,4.093234574677419,0.9092071111111111,0.9773246287927896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,741.0,783.0,0.0,0.930801835208021,0.2749041906545691,0.25588132516764867,1.0,0.013776839717488486,0.0,0.013776839717488486,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4705452474227153,0.39143036767131856,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,4.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A020,A,fail,False,ok,1,0.9999983310699463,20.2,741.0,783.0,2.3962388129360788,76.73897990439966,4.382944315306022,4.093234574677419,0.9092071111111111,0.9773246287927896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,741.0,783.0,0.0,0.930801835208021,0.2749041906545691,0.25588132516764867,1.0,0.013776839717488486,0.0,0.013776839717488486,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4705452474227153,0.39143036767131856,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,4.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A021,A,fail,False,ok,2,0.9997007250785828,20.5,834.0,676.0,3.363582294014157,77.68172598620968,5.254054790492811,3.935294793048914,0.9140451111111111,0.9782829757313151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,834.0,676.0,0.0,0.9314858128803973,0.27428252409653886,0.25549027991695167,2.0,0.007360464050447768,0.006355897404921641,0.013716361455369409,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4702747843151438,0.39157163154184954,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,5.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A022,A,fail,False,ok,2,0.9997007250785828,22.7,834.0,676.0,3.363582294014157,77.68172598620968,5.254054790492811,3.935294793048914,0.9140451111111111,0.9782829757313151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,834.0,676.0,0.0,0.9314858128803973,0.27428252409653886,0.25549027991695167,2.0,0.007360464050447768,0.006355897404921641,0.013716361455369409,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4702747843151438,0.39157163154184954,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,5.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A023,A,fail,False,ok,2,0.9997007250785828,22.8,834.0,676.0,3.363582294014157,77.68172598620968,5.254054790492811,3.935294793048914,0.9140451111111111,0.9782829757313151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,834.0,676.0,0.0,0.9314858128803973,0.27428252409653886,0.25549027991695167,2.0,0.007360464050447768,0.006355897404921641,0.013716361455369409,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4702747843151438,0.39157163154184954,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,5.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A024,A,fail,False,ok,2,0.9997007250785828,20.9,834.0,676.0,3.363582294014157,77.68172598620968,5.254054790492811,3.935294793048914,0.9140451111111111,0.9782829757313151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,834.0,676.0,0.0,0.9314858128803973,0.27428252409653886,0.25549027991695167,2.0,0.007360464050447768,0.006355897404921641,0.013716361455369409,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4702747843151438,0.39157163154184954,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,5.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A025,A,fail,False,ok,2,0.9997007250785828,19.8,834.0,676.0,3.363582294014157,77.68172598620968,5.254054790492811,3.935294793048914,0.9140451111111111,0.9782829757313151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,834.0,676.0,0.0,0.9314858128803973,0.27428252409653886,0.25549027991695167,2.0,0.007360464050447768,0.006355897404921641,0.013716361455369409,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4702747843151438,0.39157163154184954,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,5.0,0.58,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A026,A,pass,False,ok,8,0.9941909909248352,22.0,1176.0,1304.0,3.613683232007361,73.98396145185585,2.5373102566443633,3.3922057088412325,0.8578607777777778,0.9453319202068968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1176.0,1304.0,0.0,0.936847820388977,0.30820311094870295,0.2887394127293944,8.0,0.010201167501664726,0.011481984480787799,0.03846487385140175,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6982764248040612,0.6832370842883413,1.0,1.0,1.0,0.16477865799404412,0.18547388775518384,1.0,0.5184644907292998,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,2.5,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A027,A,pass,False,ok,9,0.8996418714523315,22.7,1317.0,1209.0,5.884408097755265,73.60202723975698,2.495743016409333,3.0613459894086104,0.8578607777777778,0.9453319202068968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1317.0,1209.0,0.0,0.9373229900282233,0.3113820859943449,0.2918655878854447,9.0,0.009153757892700693,0.011172581871267224,0.038385363945059696,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6994558284173706,0.6814417781222808,1.0,1.0,1.0,0.16508223040023579,0.17455711060173074,1.0,0.522706206224602,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,2.5,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A028,A,pass,False,ok,8,0.9878525137901306,22.3,1210.0,1303.0,7.238629692664644,64.81207518875843,2.4857101943640356,3.402521956210999,0.8575564444444445,0.9454086481159162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1210.0,1303.0,0.0,0.9377330937070573,0.3065938558859604,0.28750320499151727,8.0,0.010275919750012118,0.011425268170978812,0.0384816656468681,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6997931920073639,0.6815936541540094,1.0,1.0,1.0,0.16502517461934013,0.1954349348273859,1.0,0.5144563760158789,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,2.5,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A029,A,pass,False,ok,8,0.9865795969963074,24.0,1170.0,1178.0,5.617141485107639,63.924294781529255,2.5542829140430805,3.224188734345047,0.8574072222222222,0.9453092733082299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1170.0,1178.0,0.0,0.9377491632443131,0.30899587470455964,0.28976062295014543,8.0,0.010215007366694628,0.011559803788055607,0.03874954315061982,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6997598978328706,0.6834189375050589,1.0,1.0,1.0,0.1649527023238402,0.18684047841317244,1.0,0.5187154480316064,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,2.5,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A030,A,pass,False,ok,8,0.9876227974891663,25.5,1124.0,1325.0,4.069186936867114,69.33002038943508,2.3744461557163294,3.116382199272,0.8574203333333333,0.9453193859378353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1124.0,1325.0,0.0,0.9387232228623522,0.3081455191681716,0.2892633548641388,8.0,0.010215037523501435,0.011559702174677649,0.03872520902898739,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6999623984482249,0.6832564370924671,1.0,1.0,1.0,0.16498403285194335,0.1858590674451334,1.0,0.5191761027827075,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,2.5,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A031,A,pass,False,ok,7,0.9890493154525757,25.7,1140.0,1178.0,4.016340318344341,71.43511335237125,2.6492036699287658,3.28085706508161,0.8590695555555555,0.9434168962277918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1140.0,1178.0,0.0,0.9413782519845564,0.307940129050943,0.2898881404018754,7.0,0.012157804900536832,0.011833325234114504,0.03974958033081616,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.699951585145791,0.6865726212652666,1.0,1.0,1.0,0.16610053433907118,0.1996756450455774,1.0,0.5139603875632681,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,3.0,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A032,A,pass,False,ok,7,0.9715712666511536,25.6,1196.0,1253.0,4.452265836217855,76.68092405216429,2.3172721791804975,3.0219159533520794,0.8590695555555555,0.9434168962277918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1196.0,1253.0,0.0,0.9384879897589241,0.3056669924439984,0.2868648012744243,7.0,0.01165614932854078,0.0121570052418947,0.039762593025395324,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7004067083616711,0.6883188302995199,1.0,1.0,1.0,0.1661186817757907,0.1910643944483008,1.0,0.5184827080495057,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,3.0,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan18,A033,A,pass,False,ok,7,0.9567021131515503,24.8,1149.0,1185.0,4.5591230934382585,77.75868449210692,2.540206213679026,3.180073931790361,0.8584498888888888,0.9437245221339687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1149.0,1185.0,0.0,0.9380596143751219,0.3064140202449142,0.287434617670075,7.0,0.011742055861993811,0.012076083566681297,0.03972526806283938,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6997358566253232,0.6883381169819526,1.0,1.0,1.0,0.16578655306173867,0.19004589399410368,1.0,0.5187187935734306,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,3.0,0.62,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
